ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,AvgCH,AvgCD,AvgCA,missing_rodada,gols_pro_mandante,gols_pro_visitante,gols_sofridos_mandante,gols_sofridos_visitante,saldo_gols_mandante,saldo_gols_visitante,vitorias_mandante,vitorias_visitante,empates_mandante,empates_visitante,derrotas_mandante,derrotas_visitante,missing_colocacao_mandante,missing_colocacao_visitante,dia,mes,resultado_vitoria_mandante,resultado_vitoria_visitante,resultado_empate,gols_sofridos_media_mandante,gols_sofridos_media_visitante,gols_marcados_media_mandante,gols_marcados_media_visitante,vitorias_confronto_mandante,vitorias_confronto_visitante,empates_confronto,vitorias_seguidas_mandante,vitorias_seguidas_visitante,colocacao_media_mandante,colocacao_media_visitante,derrotas_seguidas_mandante,derrotas_seguidas_visitante,elo_mandante,elo_visitante,pred_resultado_partida,pred_gols_mandante,pred_gols_visitante
0.9499999999999886,1.0215795654726954,0.16216216216216217,70,45,0.8248847439833021,0.5564847922696696,46,33,42,41,0.631578947368421,0.05263157894736842,0.6673280638758945,0.842111263212159,-0.37880069623719514,0.11706906889102064,0.0,1.0,0.2792275574112735,0.13598074608904936,0.017695635076681086,0,0.057692307692307696,0.06363636363636363,0.07272727272727272,0.027777777777777776,-0.14542995980244744,0.3234925749281902,0.06060606060606061,0.11764705882352941,0.043478260869565216,0.043478260869565216,0.08333333333333333,0.02857142857142857,0,0,0.1,0.36363636363636365,0,1,0,0.02962962962962963,0.013157894736842105,0.027777777777777776,0.01440329218106996,0.23809523809523808,0.6818181818181819,0.625,0.0,0.0,-0.4876916121641701,-0.9846032612634045,0.058823529411764705,0.0625,-0.33903393961334133,1.5837632184191688,1.0,,
0.9499999999999886,1.0217263652378157,0.16216216216216217,59,45,0.7213298226580008,0.351330443528453,38,47,42,41,0.10526315789473684,0.736842105263158,0.750858891675884,0.6160384972670301,-1.5309207454634102,0.0030057574566877978,1.0,0.0,0.03914405010438413,0.10469314079422387,0.1415650806134487,0,0.07692307692307693,0.09999999999999999,0.045454545454545456,0.08333333333333333,0.2690496854458869,0.15990152138699185,0.12121212121212122,0.029411764705882353,0.043478260869565216,0.17391304347826086,0.027777777777777776,0.02857142857142857,0,0,0.13333333333333333,0.36363636363636365,1,0,0,0.01851851851851852,0.039473684210526314,0.037037037037037035,0.022633744855967076,0.0,0.0,0.0,0.3076923076923077,0.0,-0.34317702920354365,0.9636602532846411,0.0,0.0,0.18979743309226998,-0.29693866143056097,1.0,,
0.9499999999999886,1.021873165002936,0.16216216216216217,18,45,0.7713286816461002,0.5584975241828172,31,4,42,41,0.6842105263157894,0.8421052631578947,0.5547005728515737,0.8004938880582289,0.4356705470887132,0.3853618097231227,0.0,1.0,0.11951983298538621,0.07821901323706382,0.04404246952418404,0,0.06730769230769232,0.05454545454545454,0.12727272727272726,0.07407407407407407,-0.5599096050507819,-0.16728058569540497,0.06060606060606061,0.029411764705882353,0.043478260869565216,0.13043478260869565,0.08333333333333333,0.05714285714285714,0,0,0.16666666666666669,0.36363636363636365,0,1,0,0.05185185185185185,0.03508771929824561,0.032407407407407406,0.012345679012345678,0.047619047619047616,0.3181818181818182,0.125,0.0,0.0,-0.7767207780854235,0.7471865294459694,0.058823529411764705,0.0,-0.9549395899735242,-0.35096793031669554,1.0,,
0.9499999999999886,1.0224603640634173,0.1891891891891892,49,45,0.8365945588214728,0.6811110161892913,19,46,42,41,0.894736842105263,0.6842105263157894,0.6081204632375539,0.6746126024795254,-0.4676350762663283,-0.3234294090761925,2.0,1.0,0.047494780793319404,0.09626955475330928,0.1136453008257963,0,0.06730769230769232,0.05454545454545454,0.09090909090909091,0.08333333333333333,-0.22832588885211433,-0.24907611246600414,0.030303030303030304,0.058823529411764705,0.13043478260869565,0.043478260869565216,0.08333333333333333,0.11428571428571428,0,0,0.3,0.36363636363636365,1,0,0,0.03174603174603175,0.03383458646616541,0.027777777777777776,0.010582010582010581,0.42857142857142855,0.18181818181818182,0.0625,0.0,0.0,1.0503564493453559,-0.366106907438628,0.058823529411764705,0.125,-0.24692134220430065,-0.4864749050883232,1.0,,
0.9499999999999886,1.0224603640634173,0.1891891891891892,40,45,0.8784962301867794,0.8700019965394779,23,31,42,41,0.894736842105263,0.7894736842105263,0.6175005988447329,0.5627811335375892,1.450037429521672,0.47381160552268436,5.0,0.0,0.026617954070981213,0.170878459687124,0.18953991348800628,0,0.04807692307692308,0.06363636363636363,0.045454545454545456,0.1388888888888889,0.020361898296886314,-0.6580537463190002,0.030303030303030304,0.058823529411764705,0.17391304347826086,0.043478260869565216,0.05555555555555555,0.11428571428571428,0,0,0.3,0.36363636363636365,1,0,0,0.015873015873015876,0.05639097744360902,0.01984126984126984,0.012345679012345678,0.19047619047619047,0.0,0.25,0.0,0.0,-0.09543774412818379,-0.5825806312772998,0.0,0.125,0.5053965319883285,-1.1473135632865412,1.0,,
0.9499999999999886,1.0224603640634173,0.1891891891891892,11,45,0.8727096040101687,0.8726976679861451,26,38,42,41,0.736842105263158,0.05263157894736842,0.7790043268863494,0.759010859812123,-0.09022544918352936,-1.4511762319523853,1.0,1.0,0.08194154488517746,0.07460890493381472,0.06449075894612663,0,0.057692307692307696,0.08181818181818182,0.09999999999999999,0.046296296296296294,-0.3941177469514481,0.3234925749281902,0.06060606060606061,0.14705882352941177,0.08695652173913043,0.043478260869565216,0.08333333333333333,0.02857142857142857,0,0,0.3,0.36363636363636365,0,0,1,0.03492063492063492,0.018796992481203006,0.023809523809523808,0.015873015873015872,0.14285714285714285,0.18181818181818182,0.125,0.07692307692307693,0.3571428571428571,0.40004082602253627,-0.551655813586061,0.0,0.0,-0.4357257715566569,0.3275523997532713,1.0,,
0.9499999999999886,1.0224603640634173,0.1891891891891892,44,45,0.8991658406776509,0.9711241625770142,47,13,42,41,0.894736842105263,0.3684210526315789,0.5547005728515737,0.7985521356607521,0.00039884696844762093,0.10809269999060549,2.0,1.0,0.09446764091858037,0.061371841155234697,0.05937868659064099,0,0.10576923076923078,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.1032578273465532,-0.16728058569540497,0.030303030303030304,0.08823529411764705,0.17391304347826086,0.043478260869565216,0.05555555555555555,0.08571428571428572,0,0,0.3,0.36363636363636365,1,0,0,0.03174603174603175,0.045112781954887216,0.04365079365079365,0.01763668430335097,0.0,0.0,0.0,0.0,0.07142857142857142,0.9264868068076763,-0.366106907438628,0.058823529411764705,0.0,-0.4404502384218785,0.7565958141323327,1.0,,
0.9499999999999886,1.0226071638285381,0.1891891891891892,39,45,0.886124194807291,0.8568229372485967,4,22,42,41,0.5789473684210527,0.21052631578947367,0.7948513187061439,0.762941702117754,0.34530914590937506,-0.003185452608183245,3.0,2.0,0.044885177453027135,0.08543922984356206,0.12780180888714118,0,0.06730769230769232,0.07272727272727272,0.07272727272727272,0.06481481481481481,-0.06253403075278056,0.07810599461639266,0.06060606060606061,0.11764705882352941,0.13043478260869565,0.043478260869565216,0.05555555555555555,0.05714285714285714,0,0,0.3333333333333333,0.36363636363636365,1,0,0,0.025396825396825397,0.02631578947368421,0.027777777777777776,0.014109347442680775,0.6666666666666666,0.4545454545454546,0.875,0.07692307692307693,0.07142857142857142,0.8026171642699963,-0.7990543551159717,0.0,0.0,-0.15125317699544485,0.39700513172348517,1.0,,
0.9499999999999886,1.0226071638285381,0.1891891891891892,44,45,0.8991658406776509,0.9711241625770142,21,18,42,41,0.10526315789473684,0.3157894736842105,0.8468488350652705,0.6455142529853839,0.09620822187325515,0.006687565497441135,1.0,0.0,0.016701461377870548,0.24428399518652227,0.29178136059771925,0,0.15384615384615385,0.06363636363636363,0.03636363636363636,0.06481481481481481,1.0151130468928888,-0.0036895321542065413,0.12121212121212122,0.08823529411764705,0.08695652173913043,0.13043478260869565,0.027777777777777776,0.02857142857142857,0,0,0.3333333333333333,0.36363636363636365,1,0,0,0.012698412698412698,0.02631578947368421,0.06349206349206349,0.012345679012345678,0.7142857142857142,0.18181818181818182,0.375,0.0,0.21428571428571427,-1.3341341695049833,0.7162617117547306,0.058823529411764705,0.0,1.7309504946885028,0.004519267832308722,1.0,,
0.9499999999999886,1.0226071638285381,0.1891891891891892,0,45,0.8822211462804724,0.75495318851006,33,45,42,41,0.10526315789473684,0.736842105263158,0.8364858339254988,0.8082503507567813,0.07121797623870507,-0.010366510176650773,1.0,0.0,0.0360125260960334,0.09867629362214203,0.1655524970507275,0,0.07692307692307693,0.05454545454545454,0.02727272727272727,0.046296296296296294,0.4348415435452207,0.07810599461639266,0.15151515151515152,0.029411764705882353,0.043478260869565216,0.2608695652173913,0.027777777777777776,0.0,0,0,0.3333333333333333,0.36363636363636365,1,0,0,0.009523809523809523,0.018796992481203006,0.031746031746031744,0.010582010582010581,0.6190476190476191,0.6818181818181819,0.875,0.07692307692307693,0.0,-1.1483297056984636,0.5616376232985364,0.0,0.0,1.7502878104002122,0.20659321898411526,1.0,,
0.9499999999999886,1.0226071638285381,0.1891891891891892,14,45,0.8330747865505145,0.6809372760297032,43,16,42,41,1.0,0.15789473684210525,0.699517453408909,0.741749763219629,0.5084646563815073,0.14595314600119833,0.0,4.0,0.0746346555323591,0.0565583634175692,0.07746755800235944,0,0.038461538461538464,0.08181818181818182,0.09090909090909091,0.06481481481481481,-0.477013676001115,0.15990152138699185,0.0,0.11764705882352941,0.08695652173913043,0.043478260869565216,0.1388888888888889,0.05714285714285714,0,0,0.3333333333333333,0.36363636363636365,0,1,0,0.03174603174603175,0.02631578947368421,0.015873015873015872,0.015873015873015872,0.19047619047619047,0.5,0.3125,0.0,0.14285714285714285,1.421965376958396,-0.706279902042255,0.058823529411764705,0.0,-1.2402489320368624,0.22261927530767409,1.0,,
0.9499999999999886,1.0227539635936584,0.1891891891891892,62,45,0.848840709928379,0.7854555477110323,8,28,42,41,0.7894736842105263,0.5789473684210527,0.6943853386766052,0.7752348305639305,0.05070046793783807,0.321864235874236,4.0,0.0,0.03392484342379957,0.12154031287605299,0.16397955171057807,0,0.057692307692307696,0.09090909090909091,0.045454545454545456,0.07407407407407407,0.1032578273465532,0.15990152138699185,0.06060606060606061,0.058823529411764705,0.08695652173913043,0.13043478260869565,0.08333333333333333,0.05714285714285714,0,0,0.3666666666666667,0.36363636363636365,1,0,0,0.015873015873015876,0.03007518796992481,0.023809523809523808,0.01763668430335097,0.5238095238095237,0.7272727272727273,0.375,0.0,0.0,-0.15737256539702354,-0.39703172512986706,0.058823529411764705,0.0625,1.3995428421982823,0.9906232158339856,1.0,,
0.9499999999999886,1.0229007633587783,0.1891891891891892,72,45,0.7897159457435472,0.48718942723050596,41,11,42,41,0.9473684210526316,0.42105263157894735,0.7756316858779668,0.669496653633763,-0.5534554682890978,1.1249785579062963,0.0,0.0,0.07045929018789143,0.05054151624548742,0.08651199370821863,0,0.06730769230769232,0.08181818181818182,0.09090909090909091,0.06481481481481481,-0.22832588885211433,0.15990152138699185,0.030303030303030304,0.08823529411764705,0.043478260869565216,0.08695652173913043,0.1388888888888889,0.05714285714285714,0,0,0.4,0.36363636363636365,0,0,1,0.03174603174603175,0.02631578947368421,0.027777777777777776,0.015873015873015872,0.23809523809523808,0.045454545454545456,0.25,0.0,0.07142857142857142,1.3290631450551362,-0.9227536258809269,0.1764705882352941,0.0,-1.292381217224199,-0.6922320531732088,1.0,,
0.9499999999999886,1.02348796241926,0.21621621621621623,40,45,0.8784962301867794,0.8700019965394779,11,43,42,41,0.2631578947368421,1.0,0.6661449695656672,0.7047485683495538,1.1009107286760418,0.5450657474275893,2.0,0.0,0.04436325678496867,0.09025270758122744,0.1301612268973653,0,0.08653846153846154,0.03636363636363636,0.06363636363636363,0.12962962962962962,0.18615375639622006,-0.8216447998601986,0.09090909090909091,0.0,0.13043478260869565,0.08695652173913043,0.05555555555555555,0.17142857142857143,0,0,0.5333333333333333,0.36363636363636365,1,0,0,0.019444444444444445,0.046052631578947366,0.03125,0.006172839506172839,0.14285714285714285,0.09090909090909091,0.1875,0.0,0.0,-0.8851067153058936,1.4777853474014866,0.0,0.125,-0.6835644202361907,-1.4772390956309782,1.0,,
0.9499999999999886,1.02348796241926,0.21621621621621623,70,45,0.8248847439833021,0.5564847922696696,46,23,42,41,0.8421052631578947,0.5263157894736843,0.6673280638758945,0.6258979014519108,-0.37880069623719514,1.4667194449990437,3.0,0.0,0.07359081419624217,0.0565583634175692,0.08022021234762092,0,0.06730769230769232,0.09090909090909091,0.09999999999999999,0.046296296296296294,-0.3112218179017812,0.4052881016987894,0.06060606060606061,0.058823529411764705,0.043478260869565216,0.17391304347826086,0.1388888888888889,0.05714285714285714,0,0,0.5333333333333333,0.36363636363636365,1,0,0,0.030555555555555558,0.01644736842105263,0.024305555555555552,0.015432098765432098,0.19047619047619047,0.13636363636363635,0.25,0.0,0.07142857142857142,-0.26188757628819115,0.09776535792995418,0.1764705882352941,0.0,-0.641623211648463,0.6865856621116603,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,81,45,0.9081252463590347,0.8071458190976468,13,41,42,41,0.5263157894736843,0.9473684210526316,0.7916744674373637,0.783558287062464,0.06204760717214169,-0.494389340217036,1.0,0.0,0.05271398747390397,0.06859205776173288,0.11325206449075895,0,0.10576923076923078,0.06363636363636363,0.12727272727272726,0.09259259259259259,-0.22832588885211433,-0.24907611246600414,0.09090909090909091,0.029411764705882353,0.043478260869565216,0.08695652173913043,0.1111111111111111,0.14285714285714285,0,0,0.5666666666666667,0.36363636363636365,1,0,0,0.03888888888888889,0.03289473684210526,0.03819444444444444,0.010802469135802469,0.42857142857142855,0.3181818181818182,0.625,0.0,0.0,-0.4244664821188961,1.3695484854821507,0.058823529411764705,0.0,0.5547601941997311,-1.2954879869938958,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,3,45,0.8831965326804802,0.8265369664638684,18,19,42,41,0.42105263157894735,0.736842105263158,0.6391712790875725,0.6160384972670301,-0.04154912763939278,-0.41038448802592153,2.0,1.0,0.03392484342379957,0.1167268351383875,0.16673220605583955,0,0.06730769230769232,0.08181818181818182,0.07272727272727272,0.10185185185185185,-0.06253403075278056,-0.16728058569540497,0.09090909090909091,0.058823529411764705,0.13043478260869565,0.13043478260869565,0.05555555555555555,0.08571428571428572,0,0,0.5666666666666667,0.36363636363636365,1,0,0,0.022222222222222223,0.03618421052631579,0.024305555555555552,0.013888888888888888,0.19047619047619047,0.045454545454545456,0.3125,0.0,0.07142857142857142,0.4968139842550987,1.098956330683811,0.058823529411764705,0.0,-0.08922226083128425,-0.09537819749042342,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,44,45,0.8991658406776509,0.9711241625770142,21,8,42,41,0.05263157894736842,0.47368421052631576,0.8468488350652705,0.7005027848674168,0.09620822187325515,0.09698561073474696,0.0,0.0,0.034968684759916484,0.1167268351383875,0.15808100668501768,0,0.16346153846153846,0.09090909090909091,0.03636363636363636,0.046296296296296294,1.0980089759425558,0.4052881016987894,0.15151515151515152,0.08823529411764705,0.08695652173913043,0.08695652173913043,0.027777777777777776,0.08571428571428572,0,0,0.5666666666666667,0.36363636363636365,0,0,1,0.011111111111111112,0.01644736842105263,0.059027777777777776,0.015432098765432098,0.6190476190476191,0.4090909090909091,0.875,0.07692307692307693,0.07142857142857142,-1.399939917103126,-0.010471503989381683,0.0,0.0,1.8537108998643954,1.629639222346259,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,18,45,0.7713286816461002,0.5584975241828172,31,22,42,41,0.894736842105263,0.3157894736842105,0.5547005728515737,0.762941702117754,0.4356705470887132,-0.003185452608183245,1.0,1.0,0.14248434237995825,0.09265944645006019,0.036964215493511594,0,0.06730769230769232,0.09090909090909091,0.18181818181818182,0.09259259259259259,-1.0572851793487832,-0.0036895321542065413,0.06060606060606061,0.11764705882352941,0.043478260869565216,0.043478260869565216,0.1388888888888889,0.08571428571428572,0,0,0.5666666666666667,0.36363636363636365,0,0,1,0.05555555555555556,0.03289473684210526,0.024305555555555552,0.015432098765432098,0.19047619047619047,0.18181818181818182,0.3125,0.0,0.0,-0.39736999781377863,-0.8763663993440686,0.1764705882352941,0.0625,-1.3454077283765533,0.1869792445706181,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,59,45,0.7213298226580008,0.351330443528453,38,33,42,41,0.10526315789473684,0.0,0.750858891675884,0.842111263212159,-1.5309207454634102,0.11706906889102064,1.0,2.0,0.14926931106471816,0.08062575210589656,0.03617774282343688,0,0.09615384615384616,0.08181818181818182,0.05454545454545454,0.027777777777777776,0.35194561449555384,0.48708362846938863,0.15151515151515152,0.1764705882352941,0.08695652173913043,0.043478260869565216,0.027777777777777776,0.02857142857142857,0,0,0.5666666666666667,0.36363636363636365,0,1,0,0.016666666666666666,0.009868421052631578,0.034722222222222224,0.013888888888888888,0.19047619047619047,0.18181818181818182,0.25,0.0,0.14285714285714285,-0.749624293780306,-1.22813620058191,0.0,0.0,0.34072605108556764,1.8337593316175331,1.0,,
0.9499999999999886,1.0236347621843804,0.21621621621621623,25,45,0.8906699507359097,0.9156559984339911,45,26,42,41,0.8421052631578947,0.7894736842105263,0.799389587333138,0.7867124334244531,-0.05897178147142172,-0.04095900311107167,2.0,1.0,0.029749478079331933,0.1419975932611312,0.18442784113252064,0,0.057692307692307696,0.06363636363636363,0.05454545454545454,0.1111111111111111,0.020361898296886314,-0.41266716600720255,0.030303030303030304,0.058823529411764705,0.2608695652173913,0.13043478260869565,0.027777777777777776,0.08571428571428572,0,0,0.5666666666666667,0.36363636363636365,1,0,0,0.016666666666666666,0.039473684210526314,0.020833333333333332,0.010802469135802469,0.7142857142857142,0.7272727272727273,0.5,0.0,0.0,0.5781034371704512,0.44953515916779574,0.058823529411764705,0.0,0.10812234575785994,-0.44180740052180506,1.0,,
0.9499999999999886,1.0237815619495012,0.21621621621621623,39,45,0.886124194807291,0.8568229372485967,16,4,42,41,0.15789473684210525,0.47368421052631576,0.7315622415950449,0.8004938880582289,0.10072630529536342,0.3853618097231227,0.0,0.0,0.0767223382045929,0.06859205776173288,0.07196224931183642,0,0.125,0.09090909090909091,0.06363636363636363,0.09259259259259259,0.5177374725948876,-0.0036895321542065413,0.15151515151515152,0.08823529411764705,0.043478260869565216,0.13043478260869565,0.05555555555555555,0.05714285714285714,0,0,0.6,0.36363636363636365,0,0,1,0.019444444444444445,0.03289473684210526,0.04513888888888889,0.015432098765432098,0.5714285714285714,0.5909090909090909,0.375,0.23076923076923078,0.14285714285714285,-0.8309137466956585,0.7201273139661354,0.0,0.0,0.47527887416908327,0.03144169649247575,1.0,,
0.9499999999999886,1.0237815619495012,0.21621621621621623,20,45,0.8729090091420953,0.840985657625906,28,47,42,41,0.736842105263158,0.631578947368421,0.768252584157078,0.6160384972670301,0.2804392421113345,0.0030057574566877978,1.0,1.0,0.03183716075156575,0.14681107099879664,0.1635863153755407,0,0.09615384615384616,0.11818181818181818,0.10909090909090909,0.10185185185185185,-0.14542995980244744,0.15990152138699185,0.06060606060606061,0.058823529411764705,0.13043478260869565,0.17391304347826086,0.08333333333333333,0.05714285714285714,0,0,0.6,0.36363636363636365,0,0,1,0.03333333333333333,0.03618421052631579,0.034722222222222224,0.020061728395061727,0.0,0.0,0.0,0.0,0.07142857142857142,-0.34317702920354365,0.990719468764475,0.11764705882352941,0.0,0.7546363332065071,-0.2295244799354836,1.0,,
0.9499999999999886,1.0245155607751029,0.24324324324324326,44,45,0.8991658406776509,0.9711241625770142,22,46,42,41,0.3157894736842105,0.631578947368421,0.7557089601915912,0.6746126024795254,-0.05163552458161856,-0.3234294090761925,2.0,1.0,0.03862212943632568,0.10108303249097478,0.14825009830908376,0,0.10576923076923078,0.09090909090909091,0.09999999999999999,0.10185185185185185,0.020361898296886314,-0.08548505892480573,0.12121212121212122,0.08823529411764705,0.08695652173913043,0.043478260869565216,0.08333333333333333,0.14285714285714285,0,0,0.7666666666666667,0.36363636363636365,1,0,0,0.027160493827160497,0.03216374269005848,0.033950617283950615,0.013717421124828532,0.2857142857142857,0.5454545454545454,0.75,0.0,0.07142857142857142,-0.897149597219279,-0.09465572992664299,0.0,0.0,0.1778209459058071,-0.32424585053523547,1.0,,
0.9499999999999886,1.0245155607751029,0.24324324324324326,25,45,0.8906699507359097,0.9156559984339911,45,47,42,41,0.5263157894736843,0.5789473684210527,0.799389587333138,0.6160384972670301,-0.05897178147142172,0.0030057574566877978,0.0,2.0,0.03340292275574112,0.12033694344163659,0.16673220605583955,0,0.07692307692307693,0.12727272727272726,0.06363636363636363,0.1111111111111111,0.1032578273465532,0.15990152138699185,0.06060606060606061,0.058823529411764705,0.2608695652173913,0.21739130434782608,0.027777777777777776,0.05714285714285714,0,0,0.7666666666666667,0.36363636363636365,0,1,0,0.017283950617283952,0.03508771929824561,0.024691358024691357,0.019204389574759943,0.0,0.0,0.0,0.07692307692307693,0.0,0.6443392876940717,0.9155549813204924,0.0,0.0,0.27529273317480546,-0.19884914240583781,1.0,,
0.9499999999999886,1.0246623605402232,0.24324324324324326,39,45,0.886124194807291,0.8568229372485967,4,13,42,41,0.47368421052631576,0.42105263157894735,0.7948513187061439,0.7985521356607521,0.34530914590937506,0.10809269999060549,0.0,0.0,0.03392484342379957,0.11552346570397115,0.16712544239087693,0,0.09615384615384616,0.10909090909090909,0.09090909090909091,0.12962962962962962,0.020361898296886314,-0.16728058569540497,0.09090909090909091,0.11764705882352941,0.17391304347826086,0.043478260869565216,0.05555555555555555,0.11428571428571428,0,0,0.8,0.36363636363636365,0,0,1,0.02469135802469136,0.04093567251461988,0.030864197530864196,0.016460905349794237,0.7142857142857142,0.6818181818181819,0.5,0.0,0.07142857142857142,0.5961677600405296,-0.383287361711538,0.0,0.0,0.0765177785841913,0.637930740573082,1.0,,
0.9499999999999886,1.0246623605402232,0.24324324324324326,49,45,0.8365945588214728,0.6811110161892913,19,41,42,41,0.7894736842105263,0.9473684210526316,0.6081204632375539,0.783558287062464,-0.4676350762663283,-0.494389340217036,0.0,1.0,0.06054279749478079,0.06618531889290019,0.09476995674400315,0,0.09615384615384616,0.06363636363636363,0.11818181818181818,0.10185185185185185,-0.22832588885211433,-0.33087163923660334,0.06060606060606061,0.029411764705882353,0.13043478260869565,0.08695652173913043,0.1111111111111111,0.17142857142857143,0,0,0.8,0.36363636363636365,0,1,0,0.03209876543209877,0.03216374269005848,0.030864197530864196,0.009602194787379972,0.047619047619047616,0.36363636363636365,0.0625,0.0,0.0,1.0537972727491802,1.3966077009619846,0.058823529411764705,0.0625,-0.25654324459146716,-1.412438192619731,1.0,,
0.9499999999999886,1.0246623605402232,0.24324324324324326,11,45,0.8727096040101687,0.8726976679861451,26,18,42,41,0.8421052631578947,0.3157894736842105,0.7790043268863494,0.6455142529853839,-0.09022544918352936,0.006687565497441135,1.0,0.0,0.07254697286012526,0.07581227436823113,0.07432166732206055,0,0.07692307692307693,0.08181818181818182,0.12727272727272726,0.08333333333333333,-0.477013676001115,-0.0036895321542065413,0.06060606060606061,0.11764705882352941,0.13043478260869565,0.13043478260869565,0.1111111111111111,0.05714285714285714,0,0,0.8,0.36363636363636365,1,0,0,0.034567901234567905,0.02631578947368421,0.024691358024691357,0.012345679012345678,0.6666666666666666,0.4545454545454546,0.1875,0.0,0.07142857142857142,0.4998247047334452,0.38639698971485,0.058823529411764705,0.0,-0.5840731876258215,0.07041449549277173,1.0,,
0.9499999999999886,1.0246623605402232,0.24324324324324326,0,45,0.8822211462804724,0.75495318851006,33,21,42,41,0.0,0.05263157894736842,0.8364858339254988,0.8531047179720634,0.07121797623870507,0.1415306431307776,0.0,2.0,0.06054279749478079,0.06377858002406744,0.0959496657491152,0,0.10576923076923078,0.15454545454545454,0.03636363636363636,0.037037037037037035,0.6006334016445545,1.059652315863583,0.21212121212121213,0.14705882352941177,0.043478260869565216,0.13043478260869565,0.027777777777777776,0.02857142857142857,0,0,0.8,0.36363636363636365,0,1,0,0.009876543209876543,0.011695906432748537,0.033950617283950615,0.0233196159122085,0.5714285714285714,0.5,1.0,0.23076923076923078,0.0,-1.3547791099279303,-1.4656559809048972,0.0,0.0,2.0181245596627075,1.7990332803078855,1.0,,
0.9499999999999886,1.0246623605402232,0.24324324324324326,14,45,0.8330747865505145,0.6809372760297032,43,28,42,41,1.0,0.7894736842105263,0.699517453408909,0.7752348305639305,0.5084646563815073,0.321864235874236,1.0,1.0,0.07776617954070983,0.06498194945848379,0.07196224931183642,0,0.038461538461538464,0.09999999999999999,0.14545454545454545,0.12037037037037036,-0.9743892502991163,-0.16728058569540497,0.0,0.058823529411764705,0.08695652173913043,0.17391304347826086,0.19444444444444442,0.08571428571428572,0,0,0.8,0.36363636363636365,0,0,1,0.03950617283950617,0.038011695906432746,0.012345679012345678,0.015089163237311385,0.2857142857142857,0.4090909090909091,0.4375,0.0,0.0,1.5114267854578327,-0.21491890983701614,0.1764705882352941,0.0,-1.6543356531639624,0.6883556905733951,1.0,,
0.9499999999999886,1.0248091603053435,0.24324324324324326,40,45,0.8784962301867794,0.8700019965394779,23,16,42,41,0.7894736842105263,0.10526315789473684,0.6175005988447329,0.741749763219629,1.450037429521672,0.14595314600119833,0.0,2.0,0.06263048016701461,0.07099879663056563,0.08965788438851749,0,0.09615384615384616,0.11818181818181818,0.07272727272727272,0.06481481481481481,0.18615375639622006,0.48708362846938863,0.06060606060606061,0.14705882352941177,0.17391304347826086,0.08695652173913043,0.08333333333333333,0.05714285714285714,0,0,0.8333333333333334,0.36363636363636365,0,1,0,0.019753086419753086,0.02046783625730994,0.030864197530864196,0.01783264746227709,0.19047619047619047,0.09090909090909091,0.1875,0.0,0.0,0.06628095585156527,-0.9124453533171807,0.058823529411764705,0.0,0.3785262296119899,0.4265605537226292,1.0,,
0.9499999999999886,1.0249559600704639,0.24324324324324326,59,45,0.7213298226580008,0.351330443528453,38,31,42,41,0.15789473684210525,0.9473684210526316,0.750858891675884,0.5627811335375892,-1.5309207454634102,0.47381160552268436,1.0,0.0,0.018267223382045915,0.22141997593261126,0.27487219819111286,0,0.10576923076923078,0.07272727272727272,0.07272727272727272,0.19444444444444442,0.2690496854458869,-1.0670313801719962,0.15151515151515152,0.058823529411764705,0.08695652173913043,0.08695652173913043,0.05555555555555555,0.14285714285714285,0,0,0.8666666666666667,0.36363636363636365,1,0,0,0.019753086419753086,0.061403508771929814,0.033950617283950615,0.010973936899862825,0.14285714285714285,0.09090909090909091,0.125,0.0,0.0,-0.873063833392508,-0.1908662738549416,0.058823529411764705,0.0,0.2022417859816935,-1.3223364327771465,1.0,,
0.9499999999999886,1.0255431591309456,0.2702702702702703,3,45,0.8831965326804802,0.8265369664638684,18,45,42,41,0.3157894736842105,0.631578947368421,0.6391712790875721,0.8082503507567813,-0.04154912763939278,-0.010366510176650773,2.0,1.0,0.04227557411273485,0.07581227436823113,0.1478568619740464,0,0.08653846153846154,0.07272727272727272,0.09090909090909091,0.08333333333333333,-0.06253403075278056,-0.08548505892480573,0.12121212121212122,0.058823529411764705,0.13043478260869565,0.2608695652173913,0.08333333333333333,0.05714285714285714,0,0,0.9999999999999999,0.36363636363636365,1,0,0,0.022222222222222223,0.02368421052631579,0.024999999999999998,0.009876543209876543,0.23809523809523808,0.6363636363636364,0.375,0.0,0.0,0.2421070317869941,0.5740075503750318,0.058823529411764705,0.0625,-0.11607733722737025,-0.02001680706661744,1.0,,
