ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,AvgCH,AvgCD,AvgCA,missing_rodada,gols_pro_mandante,gols_pro_visitante,gols_sofridos_mandante,gols_sofridos_visitante,saldo_gols_mandante,saldo_gols_visitante,vitorias_mandante,vitorias_visitante,empates_mandante,empates_visitante,derrotas_mandante,derrotas_visitante,missing_colocacao_mandante,missing_colocacao_visitante,dia,mes,resultado_vitoria_mandante,resultado_vitoria_visitante,resultado_empate,gols_sofridos_media_mandante,gols_sofridos_media_visitante,gols_marcados_media_mandante,gols_marcados_media_visitante,vitorias_confronto_mandante,vitorias_confronto_visitante,empates_confronto,vitorias_seguidas_mandante,vitorias_seguidas_visitante,colocacao_media_mandante,colocacao_media_visitante,derrotas_seguidas_mandante,derrotas_seguidas_visitante,elo_mandante,elo_visitante
2011,1314835.2,20,41,92,9807.0,31677.0,18,0,201,95,17.0,20.0,4400000.0,3150000.0,26.3,26.7,0.0,0.0,2.008732841960626,3.4330378664563104,4.155022380421942,0,21,22,27,37,-6,-15,4,2,8,7,7,10,0,0,1,9,0,0,1,1.4210526315789471,1.947368421052632,1.105263157894737,1.1578947368421053,0.0,1.0,0.0,0.0,0.0,14.842105263157896,16.842105263157894,2.0,1.0,1479.3939661508323,1427.9021361838597
2011,1315008.0,21,39,157,9761.0,57855.14667010534,4,6,42,230,18.0,17.0,14700000.0,4600000.0,25.7,25.9,2.0,0.0,1.6350829013770465,3.770490701931059,5.823179836554323,0,25,24,38,42,-13,-18,5,5,3,5,12,10,0,0,3,9,1,0,0,1.9,2.1,1.25,1.2,2.0,0.0,3.0,1.0,2.0,11.95,18.4,0.0,0.0,1435.1144910925234,1471.8748687840787
2011,1315008.0,21,64,100,12263.0,19908.0,20,45,42,2,7.0,5.0,6449758.699517399,28536672.50874747,25.80324074074074,27.19882154882155,1.0,2.0,3.347432874164797,3.218167781469207,2.596006985859633,0,25,31,26,25,-1,6,8,10,5,5,7,5,0,0,3,9,0,1,0,1.3,1.25,1.25,1.55,0.0,5.0,2.0,1.0,0.0,8.8,3.45,0.0,1.0,1526.9270778307337,1589.023232450991
2011,1315008.0,21,44,62,6473.0,87101.0,22,3,0,105,8.0,9.0,17900000.0,5800000.0,25.8,28.7,3.0,2.0,1.7262231417161766,3.696357971900709,5.416773286834661,0,24,25,23,22,1,3,9,8,1,4,10,8,0,0,3,9,1,0,0,1.15,1.1,1.2,1.25,2.0,1.0,0.0,1.0,5.0,10.5,13.7,0.0,0.0,1559.7452379473652,1547.384438352233
2011,1315094.4,21,67,184,2644.0,23460.62056269461,0,46,96,40,20.0,3.0,3150000.0,12450000.0,26.7,27.7,4.0,1.0,2.565778916855326,3.273447203044052,2.930526505064543,0,22,29,37,22,-15,7,2,11,8,5,10,4,0,0,4,9,1,0,0,1.85,1.1,1.1,1.45,0.0,1.0,0.0,0.0,1.0,17.0,6.55,0.0,0.0,1429.6537617165266,1601.2458550308988
2011,1315094.4,21,40,200,11732.0,60075.46075071399,11,28,245,55,13.0,10.0,4200000.0,17800000.0,29.4,25.2,1.0,1.0,2.783992753023522,3.2241051069559643,2.7087996915768344,0,28,31,31,27,-3,4,7,7,4,7,9,6,0,0,4,9,0,0,1,1.55,1.35,1.4,1.55,2.0,1.0,0.0,0.0,0.0,12.6,9.25,1.0,0.0,1494.3058695412528,1556.792648796331
2011,1315094.4,21,48,202,26572.0,37859.31252666717,14,13,148,228,12.0,1.0,4850000.0,17350000.0,27.9,27.8,1.0,0.0,2.7089274795632394,3.214239509371007,2.7180736090774924,0,33,33,27,20,6,13,7,12,5,4,8,4,0,0,4,9,1,0,0,1.35,1.0,1.65,1.65,0.0,2.0,1.0,0.0,1.0,13.2,2.4,1.0,0.0,1522.3399981919342,1628.305884399356
2011,1315094.4,21,44,44,13538.0,87101.0,21,18,241,111,5.0,17.0,18400000.0,4400000.0,28.7,28.0,1.0,3.0,1.6761449953925058,3.731408167058428,5.478168301912043,0,35,21,24,27,11,-6,9,4,9,9,2,7,0,0,4,9,0,1,0,1.2,1.35,1.75,1.05,0.0,0.0,1.0,0.0,0.0,5.0,14.95,1.0,0.0,1590.8267483020838,1477.6423406181655
2011,1315094.4,21,61,183,16245.0,45000.0,26,5,31,15,17.0,19.0,20700000.0,8200000.0,25.9,24.7,4.0,0.0,1.7694195606987453,3.647173593493346,5.388492637741464,0,20,20,26,29,-6,-9,5,4,6,6,8,10,0,0,4,9,1,0,0,1.3,1.45,1.0,1.0,6.0,1.0,4.0,0.0,0.0,13.68421052631579,18.25,1.0,1.0,1545.1389380144901,1499.0000833946106
2011,1315094.4,21,0,128,10345.0,43243.61885245902,33,16,137,253,6.0,12.0,16450000.0,10900000.0,25.8,27.4,1.0,1.0,1.806367007362136,3.7023984124875593,5.301841888541,0,26,28,17,24,9,4,8,8,8,3,4,9,0,0,4,9,0,0,1,0.85,1.2,1.3,1.4,4.0,5.0,2.0,0.0,0.0,5.85,12.0,1.0,1.0,1561.890334877512,1559.4086783513712
2011,1315353.6,22,69,154,2514.0,37330.474406991256,3,20,106,41,12.0,9.0,5481617.647058823,6370111.955608528,27.076573426573425,25.80324074074074,1.0,1.0,2.266247825349777,3.247699185672733,3.632817498815242,0,27,26,25,28,2,-2,8,8,4,5,9,8,0,0,7,9,0,0,1,1.1904761904761905,1.3333333333333333,1.2857142857142858,1.238095238095238,0.0,1.0,0.0,0.0,0.0,13.476190476190476,8.714285714285714,1.0,1.0,1534.151229655892,1514.8897310074603
2011,1315353.6,22,8,143,10799.0,42123.212055192445,5,33,15,131,19.0,6.0,8000000.0,16650000.0,24.7,26.2,2.0,2.0,2.6788868611685728,3.255828482619521,3.0729942188584016,0,20,27,33,18,-13,9,4,8,6,9,11,4,0,0,7,9,0,0,1,1.5714285714285714,0.8571428571428571,0.9523809523809524,1.2857142857142858,4.0,5.0,2.0,0.0,0.0,18.285714285714285,5.857142857142857,2.0,0.0,1480.2213373442432,1561.5312383958592
2011,1315353.6,22,15,109,5630.0,17800.0,6,42,233,162,18.0,16.0,4350000.0,59000000.0,26.3,26.2,1.0,2.0,4.100183119722238,3.395495425878241,2.167316704920946,0,24,26,44,31,-20,-5,5,6,5,5,11,8,0,0,7,9,0,1,0,2.095238095238096,1.4761904761904765,1.1428571428571428,1.238095238095238,1.0,2.0,2.0,0.0,0.0,18.33333333333333,15.578947368421051,1.0,0.0,1453.2229227294126,1513.7795941856768
2011,1315353.6,22,62,84,42000.0,47181.89943765894,8,11,25,241,4.0,13.0,18950000.0,4300000.0,27.7,29.3,4.0,0.0,1.6705395545105357,3.739140446935492,5.464416114369556,0,32,29,20,32,12,-3,11,7,4,5,5,9,0,0,7,9,1,0,0,0.9523809523809524,1.5238095238095235,1.5238095238095235,1.380952380952381,1.0,0.0,2.0,3.0,0.0,7.2,12.61904761904762,0.0,0.0,1624.9863619786115,1495.8051721699303
2011,1315353.6,22,39,108,9256.0,57855.14667010534,16,22,258,0,12.0,7.0,16200000.0,22550000.0,26.7,25.1,1.0,2.0,2.153105824036313,3.27038573199183,3.817002320370393,0,29,27,25,25,4,2,8,10,4,1,9,10,0,0,7,9,0,1,0,1.1904761904761905,1.1904761904761905,1.380952380952381,1.2857142857142858,4.0,5.0,2.0,0.0,2.0,12.0,10.38095238095238,0.0,0.0,1559.767774833024,1572.9784466437063
2011,1315353.6,22,20,136,24681.0,55295.2775564409,28,0,54,95,11.0,20.0,22050000.0,3250000.0,25.6,26.7,4.0,2.0,1.680246830014251,3.839828184688466,5.82549316231095,0,32,26,28,38,4,-12,7,3,8,8,6,10,0,0,7,9,1,0,0,1.3333333333333333,1.809523809523809,1.5238095238095235,1.238095238095238,1.0,0.0,0.0,0.0,1.0,9.285714285714286,17.142857142857142,0.0,0.0,1555.2933461676535,1458.3383868664664
2011,1315353.6,22,25,162,60514.0,68446.82369364271,45,4,3,41,3.0,17.0,32100000.0,15600000.0,25.3,26.3,2.0,1.0,1.7231649650791276,3.7568124686065834,5.488092681822426,0,33,27,26,38,7,-11,11,6,5,3,5,12,0,0,7,9,1,0,0,1.238095238095238,1.809523809523809,1.5714285714285714,1.2857142857142858,4.0,3.0,2.0,1.0,2.0,3.523809523809524,12.238095238095235,0.0,0.0,1601.0605792742642,1453.7664371471894
2011,1315440.0,22,57,151,35392.0,38996.242105263154,13,21,231,237,3.0,5.0,25100000.0,25400000.0,28.5,28.9,2.0,1.0,2.211868330088888,3.2143033864876336,3.6502882060350696,0,33,36,21,27,12,9,12,9,4,9,5,3,0,0,8,9,1,0,0,1.0,1.2857142857142858,1.5714285714285714,1.7142857142857142,1.0,5.0,3.0,0.0,0.0,2.333333333333333,5.0,1.0,2.0,1610.353919508754,1567.6102115101783
2011,1315440.0,22,41,95,17977.0,31677.0,18,26,113,31,16.0,15.0,4400000.0,20700000.0,28.0,26.4,1.0,2.0,2.738522185764899,3.207197225413459,2.7570321579783035,0,24,24,28,26,-4,-2,5,6,9,6,7,8,0,0,8,9,0,1,0,1.3333333333333333,1.238095238095238,1.1428571428571428,1.1428571428571428,0.0,1.0,0.0,1.0,1.0,15.047619047619047,13.85,0.0,0.0,1500.858877410071,1563.9176840648574
2011,1315440.0,22,70,116,9397.0,24525.66478342749,46,14,41,142,4.0,10.0,16550000.0,3900000.0,27.0,27.4,2.0,0.0,1.5469281002831008,4.212901671865857,7.177396319891532,0,30,34,26,27,4,7,11,8,5,5,5,8,0,0,8,9,1,0,0,1.238095238095238,1.2857142857142858,1.4285714285714286,1.619047619047619,1.0,2.0,0.0,0.0,1.0,6.380952380952381,13.142857142857142,1.0,0.0,1572.561229880959,1540.2919630825363
2011,1315612.8,23,67,183,734.0,23460.62056269461,0,6,96,230,20.0,18.0,3500000.0,4750000.0,26.9,25.4,2.0,2.0,1.9955202807113583,3.5480611565206144,4.493617414267685,0,28,25,42,46,-14,-21,3,5,8,5,11,12,0,0,10,9,0,0,1,1.9090909090909087,2.090909090909091,1.2727272727272727,1.1363636363636365,0.0,0.0,1.0,0.0,0.0,17.272727272727273,18.318181818181817,1.0,2.0,1446.1875621872096,1441.124260270392
2011,1315612.8,23,72,102,9637.0,20120.0,42,16,164,253,14.0,12.0,44600000.0,17200000.0,25.6,28.5,1.0,0.0,1.6285100763722336,3.900643568631143,6.3336266985884135,0,28,30,32,27,-4,3,7,8,5,4,8,10,0,0,10,9,1,0,0,1.4545454545454546,1.2272727272727273,1.2727272727272727,1.3636363636363635,5.0,2.0,4.0,1.0,0.0,15.6,12.0,0.0,1.0,1525.8782566446976,1545.75632376096
2011,1315699.2,23,39,200,10991.0,57855.14667010534,4,18,42,111,17.0,16.0,10950000.0,4250000.0,27.1,28.1,2.0,0.0,1.7424708035942431,3.884718297188072,5.810789539115767,0,28,25,40,30,-12,-5,6,5,3,9,13,8,0,0,11,9,1,0,0,1.818181818181818,1.3636363636363635,1.2727272727272727,1.1363636363636365,0.0,0.0,1.0,0.0,0.0,12.454545454545457,15.090909090909092,1.0,1.0,1445.6225413659026,1488.8598308542148
2011,1315699.2,23,40,184,11741.0,60075.46075071399,11,3,245,105,15.0,11.0,5400000.0,5500000.0,29.2,28.9,1.0,1.0,2.110288021774684,3.287378348274738,3.7174249232962007,0,29,28,36,26,-7,2,7,8,5,5,10,9,0,0,11,9,0,0,1,1.6363636363636365,1.181818181818182,1.318181818181818,1.2727272727272727,0.0,1.0,2.0,0.0,0.0,12.636363636363637,13.409090909090908,1.0,0.0,1481.9518035705235,1533.3110017303015
2011,1315699.2,23,48,92,17142.0,37859.31252666717,14,8,148,26,11.0,4.0,4900000.0,17400000.0,27.1,27.4,5.0,0.0,2.69645493172934,3.2089065353180604,2.756231611045384,0,34,36,29,20,5,16,8,12,5,4,9,5,0,0,11,9,1,0,0,1.318181818181818,0.9090909090909092,1.5454545454545454,1.6363636363636365,0.0,4.0,1.0,0.0,4.0,13.0,7.047619047619048,1.0,0.0,1525.0683452589471,1638.8397305780184
2011,1315699.2,23,64,152,12877.0,19908.0,20,46,42,40,11.0,3.0,6449758.699517399,11236006.43829031,25.80324074074074,26.738317757009344,1.0,1.0,2.322961014769299,3.231023754484006,3.5752638759663364,0,27,32,29,26,-2,6,8,12,6,5,8,5,0,0,11,9,0,0,1,1.318181818181818,1.181818181818182,1.2272727272727273,1.4545454545454546,2.0,1.0,4.0,0.0,1.0,8.727272727272727,6.2727272727272725,0.0,0.0,1515.7299589330507,1587.7848477045482
2011,1315699.2,23,44,169,7846.0,87101.0,21,5,241,15,5.0,19.0,27650000.0,7550000.0,27.9,24.7,1.0,2.0,1.6063487637454106,3.8792596531755743,6.508736935334718,0,37,22,29,35,8,-13,9,4,9,7,4,11,0,0,11,9,0,1,0,1.318181818181818,1.5909090909090908,1.681818181818182,1.0,4.0,5.0,2.0,0.0,0.0,5.0,18.318181818181817,3.0,0.0,1555.5986318884973,1482.2454580291387
2011,1315699.2,23,44,128,26979.0,87101.0,22,13,0,228,6.0,1.0,24800000.0,26200000.0,25.7,26.7,1.0,0.0,2.2385045868458118,3.205011944577067,3.617327580368408,0,29,35,26,22,3,13,11,13,1,4,10,5,0,0,11,9,1,0,0,1.181818181818182,1.0,1.318181818181818,1.5909090909090908,0.0,5.0,4.0,3.0,1.0,10.227272727272728,2.363636363636364,0.0,0.0,1586.9898977157704,1622.365499130435
2011,1315699.2,23,61,110,25741.0,45000.0,26,45,31,2,14.0,3.0,20700000.0,33950000.0,25.5,25.7,1.0,0.0,2.724032316415065,3.168606634713666,3.028215909005548,0,26,35,27,27,-1,8,7,12,6,5,8,5,0,0,11,9,1,0,0,1.2272727272727273,1.2272727272727273,1.181818181818182,1.5909090909090908,3.0,6.0,2.0,2.0,2.0,13.904761904761903,3.5,0.0,0.0,1575.9167306207137,1609.204475055551
2011,1315699.2,23,0,44,9024.0,43243.61885245902,33,28,137,55,7.0,9.0,15950000.0,22650000.0,25.5,25.1,0.0,3.0,2.195936266061145,3.252929003626533,3.7263265461431954,0,29,36,20,30,9,6,8,8,10,8,4,6,0,0,11,9,0,1,0,0.9090909090909092,1.3636363636363635,1.318181818181818,1.6363636363636365,3.0,4.0,4.0,0.0,1.0,5.863636363636363,9.363636363636363,0.0,0.0,1559.5071177109637,1567.4441708469103
2011,1316217.6,24,69,157,6186.0,37330.474406991256,3,4,106,41,11.0,16.0,6050000.0,12200000.0,28.0,25.7,1.0,0.0,2.4493212212962225,3.179346771708779,3.2018032927278,0,29,30,27,40,2,-10,8,7,6,3,9,13,0,0,17,9,1,0,0,1.173913043478261,1.7391304347826086,1.2608695652173914,1.3043478260869563,0.0,2.0,1.0,0.0,1.0,13.304347826086955,12.652173913043478,0.0,0.0,1532.1261796775202,1464.594972836489
2011,1316217.6,24,25,154,22581.0,68446.82369364271,45,11,3,69,3.0,15.0,34150000.0,5000000.0,25.0,29.1,4.0,0.0,1.5436386055577738,4.181960630296588,6.995252420600213,0,35,30,28,37,7,-7,12,7,5,6,6,10,0,0,17,9,1,0,0,1.2173913043478262,1.608695652173913,1.5217391304347827,1.3043478260869563,2.0,1.0,0.0,0.0,0.0,3.4782608695652173,12.73913043478261,1.0,0.0,1594.1158442147505,1483.1366256233048
2011,1316217.6,24,70,169,19757.0,24525.66478342749,46,26,41,31,3.0,12.0,16800000.0,21700000.0,25.7,26.0,4.0,0.0,2.1338319459847024,3.260629322719948,3.8508409984334735,0,33,27,27,27,6,0,12,8,6,6,5,8,0,0,17,9,1,0,0,1.173913043478261,1.173913043478261,1.434782608695652,1.173913043478261,3.0,2.0,4.0,0.0,3.0,6.130434782608695,13.909090909090908,0.0,0.0,1586.0175177438787,1591.0053614615142
2011,1316304.0,24,8,92,14103.0,42123.212055192445,5,20,15,41,18.0,11.0,7840678.437139238,6370111.955608529,25.60206718346253,25.80324074074074,0.0,0.0,1.9917272800385943,3.471770539477532,4.642988257801669,0,24,28,36,30,-12,-2,5,8,7,7,11,8,0,0,18,9,0,0,1,1.565217391304348,1.3043478260869563,1.0434782608695652,1.2173913043478262,2.0,2.0,3.0,1.0,0.0,18.347826086956523,8.826086956521738,0.0,0.0,1499.7168005034694,1517.4972888937202
2011,1316304.0,24,15,91,7894.0,17800.0,6,33,233,131,19.0,8.0,4050000.0,18400000.0,26.1,27.2,1.0,1.0,2.829967017102846,3.2265930401375447,2.679936590422113,0,27,29,48,23,-21,6,5,8,6,10,12,5,0,0,18,9,0,0,1,2.0869565217391304,1.0,1.173913043478261,1.2608695652173914,1.0,3.0,1.0,0.0,0.0,18.30434782608696,5.913043478260869,0.0,1.0,1441.5575455008707,1539.3883663390884
2011,1316304.0,24,62,162,25670.0,47181.89943765894,8,21,25,237,4.0,6.0,18050000.0,31000000.0,27.6,28.1,1.0,1.0,2.950790167370787,3.244731323130095,2.7935751241507387,0,36,38,25,31,11,7,12,9,4,9,6,5,0,0,18,9,0,0,1,1.0869565217391304,1.3478260869565215,1.565217391304348,1.6521739130434785,0.0,5.0,6.0,0.0,0.0,6.909090909090909,5.0,1.0,4.0,1607.238804926864,1538.1272894141666
2011,1316304.0,24,57,200,34308.0,38996.242105263154,13,42,231,162,3.0,13.0,25300000.0,57950000.0,28.1,26.5,1.0,3.0,3.0567263956199366,3.118692646151849,2.683213864259223,0,35,29,23,32,12,-3,13,8,4,5,6,8,0,0,18,9,0,1,0,1.0,1.391304347826087,1.5217391304347827,1.2608695652173914,4.0,3.0,2.0,0.0,2.0,2.3043478260869565,15.523809523809524,1.0,0.0,1607.1922991531546,1540.422364149987
2011,1316304.0,24,39,143,7133.0,57855.14667010534,16,0,258,95,14.0,20.0,19600000.0,3250000.0,27.7,28.8,0.0,0.0,1.6835446087429995,3.740651443632586,5.46161731094942,0,30,30,28,44,2,-14,8,3,4,9,11,11,0,0,18,9,0,0,1,1.2173913043478262,1.9130434782608696,1.3043478260869563,1.3043478260869563,0.0,0.0,1.0,0.0,0.0,12.0,17.391304347826086,2.0,0.0,1531.2122162556705,1445.7542769567308
2011,1316304.0,24,41,110,15356.0,31677.0,18,22,113,0,17.0,5.0,5200000.0,21050000.0,25.9,24.7,3.0,0.0,2.740479111227984,3.1805039651648475,2.8380982414191487,0,25,30,32,26,-7,4,5,12,9,1,9,10,0,0,18,9,1,0,0,1.391304347826087,1.1304347826086956,1.0869565217391304,1.3043478260869563,1.0,0.0,0.0,0.0,4.0,15.130434782608695,10.043478260869565,2.0,0.0,1469.8873993836285,1602.1630976930508
2011,1316304.0,24,20,184,18069.0,55295.2775564409,28,14,54,142,7.0,10.0,19800000.0,4400000.0,24.6,26.5,1.0,1.0,1.6522870458460164,3.7692528876765263,5.660982489095553,0,39,39,30,29,9,10,9,9,8,5,6,9,0,0,18,9,0,0,1,1.3043478260869563,1.2608695652173914,1.6956521739130437,1.6956521739130437,2.0,2.0,1.0,2.0,1.0,9.347826086956522,12.91304347826087,0.0,0.0,1587.5629222187856,1556.6692709101014
2011,1316563.2,25,67,114,18562.0,23460.62056269461,0,42,96,162,20.0,11.0,2900000.0,55950000.0,30.0,26.4,1.0,2.0,4.455354039525326,3.437749790106203,2.112127900757715,0,30,32,44,33,-14,-1,3,9,10,5,11,8,0,0,21,9,0,1,0,1.8333333333333333,1.375,1.25,1.3333333333333333,0.0,1.0,0.0,0.0,3.0,17.5,15.409090909090908,0.0,0.0,1448.4346688702412,1561.508946919231
2011,1316563.2,25,39,157,13849.0,57855.14667010534,4,21,42,237,17.0,6.0,9500000.0,30800000.0,27.4,27.3,1.0,1.0,3.1265915061751786,3.290337376328945,2.785536763618128,0,30,39,41,32,-11,7,7,9,3,10,14,5,0,0,21,9,0,0,1,1.7083333333333333,1.3333333333333333,1.25,1.625,2.0,4.0,3.0,0.0,0.0,12.791666666666666,5.041666666666667,1.0,0.0,1453.5573322863713,1540.3657484960866
2011,1316563.2,25,48,47,17766.0,37859.31252666717,14,16,148,253,10.0,14.0,5000000.0,17250000.0,27.4,27.1,2.0,1.0,2.68553433084379,3.2077379778906736,2.7536557769469425,0,40,30,30,28,10,2,9,8,6,5,9,11,0,0,21,9,1,0,0,1.25,1.1666666666666667,1.6666666666666667,1.25,0.0,3.0,2.0,0.0,0.0,12.791666666666666,12.083333333333334,0.0,0.0,1557.8408794603574,1528.53182434216
2011,1316563.2,25,41,154,12771.0,31677.0,18,5,113,15,16.0,18.0,5300000.0,8350000.0,25.6,24.7,1.0,0.0,2.4246076577854896,3.200691445958914,3.3903110923695654,0,28,24,32,36,-4,-12,6,5,9,8,9,11,0,0,21,9,1,0,0,1.3333333333333333,1.5,1.1666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,15.208333333333334,18.33333333333333,0.0,0.0,1496.649257772484,1499.9407035333938
2011,1316563.2,25,64,95,12206.0,19908.0,20,28,42,55,12.0,8.0,6449758.699517398,20090368.24982453,25.80324074074074,27.68752052545156,1.0,1.0,2.637288831438354,3.170742747923252,3.0972203545023373,0,28,40,30,31,-2,9,8,9,8,9,8,6,0,0,21,9,0,0,1,1.25,1.2916666666666667,1.1666666666666667,1.6666666666666667,3.0,2.0,2.0,0.0,0.0,8.916666666666666,9.25,0.0,0.0,1517.2733858637957,1586.3913136685296
2011,1316563.2,25,44,92,8845.0,87101.0,22,6,0,230,6.0,19.0,22400000.0,4250000.0,25.8,26.8,3.0,1.0,1.742605396313465,3.755286658135468,5.5156530828959,0,30,28,29,49,1,-21,12,5,1,7,11,12,0,0,21,9,1,0,0,1.2083333333333333,2.0416666666666665,1.25,1.1666666666666667,4.0,1.0,0.0,0.0,0.0,9.833333333333334,18.33333333333333,1.0,0.0,1575.4012393041953,1444.0330102480377
2011,1316563.2,25,25,200,44950.0,68446.82369364271,45,13,3,228,2.0,3.0,35450000.0,22800000.0,25.7,28.0,0.0,0.0,1.867813050296099,3.537028711137474,4.904070976391329,0,39,36,28,26,11,10,13,13,5,4,6,7,0,0,21,9,0,0,1,1.1666666666666667,1.0833333333333333,1.625,1.5,1.0,5.0,3.0,1.0,0.0,3.458333333333333,2.333333333333333,0.0,2.0,1608.990532096715,1586.1057163839107
2011,1316649.6,25,61,44,14347.0,45000.0,26,8,31,26,13.0,4.0,21700000.0,19700000.0,26.0,26.8,0.0,1.0,2.0273714510613488,3.34787211339755,4.033470715351917,0,27,37,31,26,-4,11,8,12,6,5,9,6,0,0,22,9,0,1,0,1.2916666666666667,1.0833333333333333,1.125,1.5416666666666667,5.0,3.0,3.0,0.0,0.0,13.826086956521738,6.782608695652174,1.0,0.0,1568.967237728942,1605.0003458449441
2011,1316649.6,25,0,195,6629.0,43243.61885245902,33,11,137,69,10.0,16.0,18350000.0,4750000.0,25.8,29.4,1.0,0.0,1.6875132966705917,3.7152104551145615,5.445455076766586,0,30,30,24,41,6,-11,8,7,11,6,5,11,0,0,22,9,1,0,0,1.0,1.7083333333333333,1.25,1.25,0.0,1.0,2.0,0.0,0.0,6.0,12.833333333333334,0.0,1.0,1536.9129015919214,1468.2619377413403
2011,1316649.6,25,70,91,17935.0,24525.66478342749,46,3,41,105,2.0,11.0,12800000.0,5950000.0,27.0,28.9,1.0,1.0,1.7327463634010665,3.655057812058204,5.31975810144475,0,37,30,27,27,10,3,13,9,6,6,5,9,0,0,22,9,0,0,1,1.125,1.125,1.5416666666666667,1.25,2.0,1.0,0.0,1.0,1.0,6.0,13.208333333333334,0.0,0.0,1608.0556414764508,1543.1638202276379
2011,1316822.4,26,8,193,11010.0,42123.212055192445,5,22,15,0,18.0,5.0,8500000.0,25000000.0,25.9,26.9,1.0,1.0,2.859801327872293,3.188195310755736,2.837459162454417,0,24,33,37,30,-13,3,5,13,8,1,12,11,0,0,24,9,0,0,1,1.48,1.2,0.96,1.32,2.0,7.0,2.0,0.0,1.0,18.32,9.68,1.0,0.0,1486.0716012404632,1586.0389891068291
2011,1316822.4,26,44,108,9445.0,87101.0,21,0,241,95,6.0,20.0,20200000.0,3150000.0,27.1,28.2,2.0,1.0,1.6919352652365385,3.693602218736877,5.395717791351374,0,40,31,33,46,7,-15,9,3,11,10,5,12,0,0,24,9,1,0,0,1.32,1.84,1.6,1.24,1.0,0.0,0.0,0.0,0.0,5.08,17.6,0.0,1.0,1538.1903490690129,1438.3691982108555
2011,1316822.4,26,72,110,7059.0,20120.0,42,20,164,41,10.0,12.0,27719658.913033064,6370111.955608529,26.1978431372549,25.80324074074074,2.0,3.0,1.566159302252136,4.013510583014703,6.796187958039205,0,34,29,34,31,0,-2,10,8,5,9,8,8,0,0,24,9,0,1,0,1.36,1.24,1.36,1.16,3.0,4.0,0.0,4.0,0.0,15.217391304347826,9.04,0.0,0.0,1571.5744175786167,1518.9587030574103
2011,1316908.8,26,69,102,12422.0,37330.474406991256,3,33,106,131,12.0,7.0,5950000.0,18150000.0,28.0,25.7,1.0,1.0,2.572257574609799,3.198974780184968,3.091217897358589,0,31,31,28,24,3,7,9,9,7,11,9,5,0,0,25,9,0,0,1,1.12,0.96,1.24,1.24,2.0,1.0,0.0,0.0,1.0,13.12,6.16,0.0,0.0,1545.2866035720988,1547.9071904205719
2011,1316908.8,26,15,157,8727.0,17800.0,6,26,233,31,19.0,13.0,4100000.0,22650000.0,26.9,28.1,1.0,2.0,3.015852843538572,3.249731845246647,2.607050418856378,0,29,27,52,32,-23,-5,5,8,7,6,13,10,0,0,25,9,0,1,0,2.08,1.28,1.16,1.08,1.0,3.0,1.0,0.0,0.0,18.36,13.791666666666666,1.0,2.0,1433.395260445404,1555.8827838698317
2011,1316908.8,26,62,184,26026.0,47181.89943765894,8,45,25,2,3.0,2.0,18650000.0,34450000.0,26.9,25.6,2.0,2.0,2.729856536165323,3.174222934826963,2.942913188528024,0,38,39,26,28,12,11,13,13,5,6,6,6,0,0,25,9,0,0,1,1.04,1.12,1.52,1.56,4.0,5.0,2.0,1.0,0.0,6.666666666666667,3.4,0.0,0.0,1618.0847997040546,1608.0468473793308
2011,1316908.8,26,40,143,10133.0,60075.46075071399,11,14,69,142,16.0,9.0,4750000.0,4750000.0,28.6,26.8,3.0,2.0,1.943398022976992,3.4039557596894303,4.231893611507157,0,30,42,42,31,-12,11,7,10,6,6,12,9,0,0,25,9,1,0,0,1.68,1.24,1.2,1.68,0.0,1.0,0.0,0.0,1.0,12.96,12.68,2.0,0.0,1457.2676489126898,1570.3897585220127
2011,1316908.8,26,57,91,23765.0,38996.242105263154,13,18,231,111,4.0,15.0,19850000.0,4950000.0,27.8,27.2,1.0,0.0,1.6242192134821845,3.7860181863455273,5.912321519942159,0,36,29,26,32,10,-3,13,7,5,9,7,9,0,0,25,9,1,0,0,1.04,1.28,1.44,1.16,1.0,0.0,0.0,0.0,2.0,2.36,15.24,0.0,0.0,1587.049401101295,1510.5183600654145
2011,1316908.8,26,39,92,6348.0,57855.14667010534,16,46,258,40,16.0,3.0,19200000.0,14950000.0,29.6,27.4,0.0,3.0,2.165062604040487,3.3290718757072955,3.8372853602113706,0,31,38,30,28,1,10,8,13,5,7,12,5,0,0,25,9,0,1,0,1.2,1.12,1.24,1.52,7.0,1.0,1.0,0.0,0.0,12.16,5.84,1.0,0.0,1515.9829452805047,1605.9328581319899
2011,1316908.8,26,20,162,16198.0,55295.2775564409,28,4,54,41,8.0,17.0,19250000.0,11850000.0,27.8,28.1,2.0,1.0,1.8142240888159336,3.657639129670168,5.2559767007868565,0,41,31,32,42,9,-11,9,7,10,4,6,14,0,0,25,9,1,0,0,1.28,1.68,1.64,1.24,6.0,0.0,3.0,0.0,0.0,9.2,12.96,0.0,0.0,1584.705996474915,1455.732731713445
